"id_Pregunta","Titulo","Cuerpo","Categoria","Clase","Seguidores","Respuestas","Idioma"
"20151001162342AAyFrva","Am I girly?","A lot of people make fun of me for it, bit I really want to know. Rate me on a scale of 1-10. <br/> <br/> -I LOVE makeup. I wear it everyday, and love waking up in the morning, thinking Brighter Lip? Browner Eye? Maybe a little highlighter on my cheeks? <br/> <br/> -I wear dresses to school 2 times a week. I love floral, and wear light colors year round. <br/> <br/> -I read magazines like crazy. I always make sure I have the new copy of Seventeen or Teen Vouge. I always try know the latest trends. <br/> <br/> -Shopping is BAE. I wish I could do it more, but I always save up so I could go on a HUGE shopping spree. <br/> <br/> -My room has a vanity and a pretty big dresser. I stay organized and make sure my room is spotless and cute. I have pink walls and white furniture. <br/> <br/> -Pop music is my favorite. I ALWAYS am listening to new hits, and songs from my favorite singers. <br/> <br/> -I am on the Cheer Team for my city. <br/> <br/> -I am a scent JUNKY. Bath and Body works is my favorite store EVER. (Maybe Target beats it though because of the cosmetics and such..) I love the new scents and always have one burning in my room. My showers consist of me smelling like a flower from all the lotion, and bath soups, and perfumes. <br/> <br/> -I always have at least ONE piece of jewelry on. Usually earrings, and necklaces. <br/> <br/> -I am super polite to adults and kids. I hate gossiping, which may be the only UN girly thing about me, and keep peoples secrets. I am pretty well liked, but wouldn't call myself ""popular"".  <br/> <br/> -Love going to dances and weddings! <br/> <br/>  <br/> <br/> Is there anything? Rate 1-10</span> <br/>     <span itemprop=""text"" class=""ya-q-text"">-I am also really studios. I have a 4.0 GPA. Keeping it up this year. <br/> -I text my friends ALL THE TIME! There is always something new to say, about crushes, grades, family and trends. <br/> -I Don't really like playing in the dirt. But I love the water, and the beach! If there are kids though, I will play with them. I...</span> <br/>     <a class=""ya-q-show-more Clr-b Cur-p"" href=""#""> show more </a> <br/>     <span class=""D-n ya-q-full-text Ol-n"" tabindex=""-1""> -I am also really studios. I have a 4.0 GPA. Keeping it up this year. <br/> <br/> -I text my friends ALL THE TIME! There is always something new to say, about crushes, grades, family and trends. <br/> <br/> -I Don't really like playing in the dirt. But I love the water, and the beach! If there are kids though, I will play with them. I just won't dig. Ew. <br/> <br/> I am also 13 BTW. 8th Grader! ","Beauty &amp; Style, Tattoos, Skin &amp; Body","PERMANENTER","0","7","ENG"
"20151001210816AAQQ6Q6","Is there any way I can decide which school I go to in a divorce?","I m 13 and my parents are divorced. Me and my mom don t exactly get along (I m not going to go into too much detail but it s really bad) and I m starting to have suicidal thoughts because I feel trapped. I want to go to school where my dad lives (1 county over) do I have a say in where I go? Is there anyway I can go to school where I want? (I live in California) ","Pregnancy &amp; Parenting","PERMANENTER","0","6","ENG"
"20151002075044AAO3JLr","How do I get my mind off a very scary movie?","I seen this preview for this horror movie Crimson Peak. Something to do with a woman and a ghost in the house. It creeped me out. And it's still stuck in my mind. I'm not a fan of horror movies or ghosts. What can I do? Should I write in my journal? Try to think of things that make me happy? ","Movies, Entertainment &amp; Music","PERMANENTER","1","10","ENG"
"20151002145232AAm7RQP","¿Se puede ir al futuro?","<br/> ","Other - Alternative, Science &amp; Mathematics, Alternative","OTROS","1","9","ESP"
"20151003141125AAjvDvQ","Does everything in Majorca close in November?","I am planning a holiday to Majorca for November, but because it is off peak season I was wondering if bars and the like are closed for the winter. ","Spain, Andalucia, Travel, Canada","PERMANENTER","1","6","ENG"
"20151004135751AAJuaGF","¿ Como hervir agua ?","Nose como hervir agua ayuda !!!!!!</span> <br/>     <span itemprop=""text"" class=""ya-q-text"">5 estrellas al que responde ","Cooking &amp; Recipes, Food &amp; Drink","OTROS","0","6","ESP"
"20151004150406AAg7XSK","Why do they call the President of the USA, Mr. President?","I mean, it is a job title, not a last name! ","Politics &amp; Government, Military","RAFAGA","1","20","ENG"
"20151005045427AAv1xQV","Are Russians who are called tatars caucasian?","<br/> ","Russia, Europe (Continental), Travel, Canada","OTROS","0","5","ENG"
"20151005064255AAf9i2F","¿Que opinan del usuario llamado Gordito?","Yo opino que es muy gracioso por sus respuestas que hace,por ejemplo:  <br/> <br/> Y a quien recontra ultra conchetumare le importa?  <br/> <br/> Me vale 3 hectareas de vergá  <br/> <br/>  <br/> <br/> Él es muy Gracioso ","Entertaining, Food &amp; Drink","OTROS","3","22","ESP"
"20151005085402AASXbmm","My PAL ps2 wont turn on in the USA. Is it not able to work here or does it have an existing problem?","<br/>     <span itemprop=""text"" class=""ya-q-text"">I have opened it up and nothing looks fried or broken or anything. I was thinking maybe the fuse had blown at some point and it just needs changing. Its been plugged in using an american ps2 powercord. ","PlayStation, Games &amp; Gear, Consumer Electronics","PERMANENTER","0","5","ENG"
"20151007024614AAxfBEM","I am Blood sugar patient but my pennies is not erected.?","<br/> ","Diabetes, Health, Diseases &amp; Conditions","OTROS","0","5","ENG"
"20151007115901AAZ7Y0h","Why only one abiogenesis?","this is related to biology, religion is OUT OF THE TOPIC! <br/> <br/>  <br/> <br/> it is said ALL life on earth comes from a shared common ancestor, including animals and plants both. <br/> <br/>  <br/> <br/> but why weren't there multiple descents for life? it happened once, why wouldn't it happen again? why don't we see species around the world on a separate chain of evolution? <br/> <br/>  <br/> <br/> and in such a reality, what would it look like? ","Science &amp; Mathematics, Alternative","PERMANENTER","0","11","ENG"
"20151007140806AA04ceD","¿Cruce de una persona con tipo de sangre A+ y una persona O-, podrán tener un hijo con tipo de sangre B.?","Ayuda por favor! ","Pregnancy &amp; Parenting","PERMANENTER","0","4","ESP"
"20151007200520AATL6TU","How to make oatmeal more filling?","I'm a 17 year-old male, and during the morning I cook 1/2 a cup of old fashioned oats in boiling water; I add 2-3 egg whites as well as 1/2 cup blueberries as well as some cinnamon and nutmeg. <br/> <br/>  <br/> <br/>  I eat around 7, but I'm already hungry again around 9:30 to 10. I don't want to add too many calories to the oatmeal, but does anybody have any suggestions? ","Cooking &amp; Recipes, Food &amp; Drink","PERMANENTER","0","19","ENG"
"20151007232824AAxDdd7","¿No consigo decidirme de si comprarme el iPhone 6s oro o oro rosa. ¿Vosotros por cual de esos dos colores os decantaríais?","<br/> ","Cell Phones &amp; Plans, Consumer Electronics","RAFAGA","0","5","ESP"
"20151008060402AAfi1oU","¿Dudas de la vacuna de tetanos?","me la aplicaron ayer entonces me dolia mucho el brazo y despues el cuerpo, los musculos y la cabeza, es normal? ","Alternative Medicine, Health, Diseases &amp; Conditions","PERMANENTER","0","5","ESP"
"20151008100234AA9T6mN","Pre-approved on a mortgage. Paperwork isn't until January 2016. Can I take out a $2,500 loan prior for a personal amenity?","Just got pre-approved on a mortgage and won't be completing the paperwork until January as the house won't be built until then. Have my down payment and legal fees paid. I want to buy something ""nice"" for my girlfriend for $2,500. It would be an interest-free loan. Will this affect me negatively in any way, shape, or form? ","Business &amp; Finance, Insurance","PERMANENTER","0","11","ENG"
"20151008160434AAMEJJW","I HAVE A TWO YEAR OLD GUINEA PIG AND HIS TOP TEETH ARE LOOSE IS THAT NORMAL FOR THEM AND WILL HE HAVE MORE TEETH COMING IN AGAIN?","<br/> ","Rodents, Pets","OTROS","0","4","ENG"
"20151009114034AAxLv3l","Can we used waste water from bathroom for gardening?","<br/> ","Home &amp; Garden, Decorating &amp; Remodeling","PERMANENTER","0","17","ENG"
"20151009114225AAz0Ad2","¿Es posible destituír a Carmen Salinas?","<br/> ","Politics &amp; Government, Military","RAFAGA","2","18","ESP"
"20151010034138AAGiSWz","IS IT a good idea of upgrade Laptop parts?","My laptop is 2.5 yrs old but it does not have good graphic, memory and ram.(1gb, 500gb and 4 gb respectively). <br/> <br/> I want to upgrade to play fps games like call of duty on it so if I buy parts and upgrade my laptop will it be good.(I dont want to spend bucks and buy a new laptop) ...... <br/> <br/> ANY SUGGESTIONS?? ","Computers &amp; Internet, Internet, YouTube","PERMANENTER","0","5","ENG"
"20151011210048AArBsEa","¿A que edad jugastes tu primer videojuego?","<br/> ","Video &amp; Online Games, Games &amp; Recreation","PERMANENTER","0","31","ESP"
"20151011221222AAis3fd","¿Formatee mi compu y ahora carga muy mal los juegos!!!?","Hace unos dias formatee mi compu para ver si me iban mejor los juegos, porque me iban bien unos pero otros no y pense q era todo lo q instale lo q la alento, y despues de formatearla, instale el office, el windows ya se habia instalado automaticamente (windows 8.1) y el win rar y lo q habia salvado y steam, y al probar un juego q me iba bien, me iba de 1 a 3 fps, ayuda!!! Ya busque y no encuentro solucion <br/> <br/> Mi compu es samsung, memoria ram de 8gb, procesador AMD A4-4355M APU 1.90, sistema operativo d 64 bits, procesador x64 ","Computers &amp; Internet, Internet, YouTube","PERMANENTER","0","7","ESP"
"20151012044115AAejD8P","What to do when you can't stop crying over a haircut?","I've cut my hair pixie twice before but it was never this short before. So when it does grow out I'll like it sure but my hair grows way slower than regular and I don't know how I'm gonna be patient enough. <br/> <br/>  <br/> <br/> @Bree <br/> <br/>  <br/> <br/> I want a wig, but it'll have to be human hair wigs and those cost easily $200 I can't afford it. <br/> <br/>  <br/> <br/> I'm gonna have to sob infront of my mom just to convince her to buy me one cause she wont understand how much I hate it until she sees. ","Beauty &amp; Style, Tattoos, Skin &amp; Body","OTROS","0","8","ENG"
"20151012140104AAL2SAu","¿Como me depilo el coño?! Quiero sexo oral?","Quiero que ni novio me coma el coño pero el se niega. Dice wue antrs de comermelo me tengo wue depilar. A mi me da cosa hacerme la cera entonces coni teniabmucho matorral pues he cogido un sopldte de estos domesticos de pelar el pollo y le he prendido fuego a toda la zona. Incendio forestal que se llama. Ze han quemado varias hectareas pero lo que es la pRte de los labios me da un poco de cosa enchufsrle el fogonazo por si me frie el clitoris o algo, dntonxes, como me recomiendan que me depile los labios del *******?!  <br/> <br/> Con rasuradora? Con pinza de depilar? Ay es aue no se wue hacer poque realmdge ndcesito sue mi novio me penetre con su lenguita humeds oh si que rico  <br/> <br/> (no estoy enferma por fsvor seriedad) ","Home &amp; Garden, Decorating &amp; Remodeling","OTROS","0","6","ESP"
"20151012161035AABJepo","Bicycle Troubleshooting?","My bicycle makes this grinding noise whenever i'm in a gear between 1 1 and 3 3, and it's obviously coming from the chain/gear area. Sometimes when I shift gears, it doesn't shift all the way and just grinds even louder. Don't even get me started about shifting up an incline! It's impossible; it sounds like the bike is going to fall apart if I do it... luckily, it hasn't yet... I'm pretty sure i'm going to have to bring it in to get fixed, but if I can figure out a way to fix it myself, that would be awesome.  <br/> <br/> Thank You for your time! <br/> <br/> P.S. - the bike is only 2-3 years old, and the problem started a few weeks after I got it, I just haven't used it very much since... but now i need it fixed! ","Cycling, Sports","PERMANENTER","0","4","ENG"
"20151013134115AAKKs9N","I made a mistake signing my debit card.?","It was only on the last letter of my card that I messed up. It looks like a retarded ""a"". The rest is fine. Should I be worried. It will mostly be used for online use. ","Business &amp; Finance, Insurance","PERMANENTER","0","7","ENG"
"20151013143716AAIOZIJ","In need of Audiophile help.?","I'm sorry for not giving a certain budget. This question was written very quickly as I had to take care of some things and I was going to update when I was done, but I spaced on it and forgot so I apologize for wasting time with an unfinished question! My grandfather gave me his old receiver (Pioneer, VSX-604S) and he also gave me his Boston Acoustics HD5's I think (8 Ohms). As of now it works for playing music in my room and the speakers do quite a nice job, my opinion of course. Budget=$1000. ","Home Theater, Consumer Electronics","PERMANENTER","0","15","ENG"
